id_operacion,fecha_operacion,precio,public_id,codigo_frente_agua,codigo_vista,codigo_condicion,agente_id,codigo_pais,año,año_mes,mes,vista,condición,país,agente,anio_construc,latitud,longitud,codigo_postal,m2_construccion,m2_terreno,m2_sobre_calle,m2_sotano,pisos,recamaras,banios,anio_renovacion
3655400060,2022-08-06,445000.0,10176974,0,0,3,2,4,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2005,47.514,-122.189,98056,752.9,1391.4,2470.0,0.0,2,3,2.5,0
3820350120,2022-08-20,310000.0,10418139,0,0,3,2,4,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2000,47.7349,-121.986,98019,484.6,1023.8,1590.0,0.0,2,3,2.5,0
3832080440,2022-12-07,261950.0,12061285,0,0,3,2,4,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2010,47.3359,-122.054,98042,573.0,1524.0,1880.0,0.0,2,3,2.5,0
3845101100,2023-01-19,392440.0,10535720,0,0,3,2,4,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2014,47.2592,-122.194,98092,776.3,1463.0,2547.0,0.0,2,4,2.5,0
3845101100,2023-01-19,392440.0,10535720,0,0,3,2,4,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2014,47.2592,-122.194,98092,776.3,1463.0,2547.0,0.0,2,4,2.5,0
4136920030,2022-05-22,347000.0,13638326,0,0,3,2,4,2022,2022-05,05-MAY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1996,47.2659,-122.215,98092,813.8,3055.9,2670.0,0.0,2,4,1.5,0
5101400461,2023-04-15,449000.0,12744214,0,0,3,2,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1959,47.6905,-122.305,98115,475.5,1591.1,1560.0,0.0,1,4,2.0,0
5101400461,2023-04-15,449000.0,12744214,0,0,3,2,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1959,47.6905,-122.305,98115,475.5,1591.1,1560.0,0.0,1,4,2.0,0
5332200320,2022-07-12,675000.0,11982050,0,0,3,2,4,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1930,47.6284,-122.291,98112,652.3,1524.0,1000.0,1140.0,1,2,1.75,1991
5609000311,2023-04-08,729999.0,11446294,0,0,3,2,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2012,47.5687,-122.291,98118,1097.3,1862.3,2510.0,1090.0,2,6,4.5,0
5609000311,2023-04-08,729999.0,11446294,0,0,3,2,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2012,47.5687,-122.291,98118,1097.3,1862.3,2510.0,1090.0,2,6,4.5,0
6145601599,2022-06-09,250000.0,10888834,0,0,3,2,4,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2006,47.7034,-122.345,98133,299.3,257.9,806.0,176.0,2,2,1.5,0
6679000960,2022-11-14,336500.0,11713762,0,0,3,2,4,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2003,47.3853,-122.028,98038,762.0,1604.5,2500.0,0.0,2,4,2.5,0
6700390230,2023-05-03,256900.0,11705687,0,0,3,2,4,2023,2023-05,05-MAY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1992,47.4033,-122.187,98031,524.3,1204.3,1720.0,0.0,2,3,2.5,0
6700390230,2023-05-03,256900.0,11705687,0,0,3,2,4,2023,2023-05,05-MAY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1992,47.4033,-122.187,98031,524.3,1204.3,1720.0,0.0,2,3,2.5,0
6791400070,2023-01-24,350000.0,12577682,0,0,3,2,4,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2009,47.3122,-122.04,98042,621.8,4142.2,2040.0,0.0,2,3,2.5,0
6791400070,2023-01-24,350000.0,12577682,0,0,3,2,4,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2009,47.3122,-122.04,98042,621.8,4142.2,2040.0,0.0,2,3,2.5,0
7202330920,2022-08-05,464000.0,12361189,0,0,3,2,4,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2003,47.6834,-122.038,98053,515.1,1492.9,1690.0,0.0,2,3,2.5,0
7504460200,2022-07-15,500000.0,11364028,0,0,3,2,4,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1978,47.624,-122.05,98074,536.4,3641.1,1760.0,0.0,2,3,2.25,0
7625701045,2022-10-25,360000.0,10143259,0,0,3,2,4,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1947,47.5535,-122.39,98136,460.2,1828.8,1060.0,450.0,1,3,1.75,0
7853310450,2022-06-04,589500.0,12036089,0,0,3,2,4,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2008,47.5222,-121.874,98065,801.6,1928.2,2630.0,0.0,2,4,2.5,0
7853430690,2023-01-25,572800.0,12343680,0,0,3,2,4,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2015,47.5201,-121.885,98065,1008.9,1427.1,2380.0,930.0,2,3,2.5,0
7853430690,2023-01-25,572800.0,12343680,0,0,3,2,4,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2015,47.5201,-121.885,98065,1008.9,1427.1,2380.0,930.0,2,3,2.5,0
8091670190,2022-11-02,382495.0,12632920,0,0,3,2,4,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2014,47.3482,-122.042,98038,536.4,1642.9,1760.0,0.0,1,3,2.5,0
8562700410,2023-04-13,528000.0,10801212,0,0,3,2,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1966,47.6694,-122.157,98052,847.3,2373.2,1390.0,1390.0,1,5,1.75,0
8562700410,2023-04-13,528000.0,10801212,0,0,3,2,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1966,47.6694,-122.157,98052,847.3,2373.2,1390.0,1390.0,1,5,1.75,0
8562770490,2023-03-28,571000.0,11708242,0,0,3,2,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2005,47.5357,-122.073,98027,652.3,873.9,1960.0,180.0,2,3,2.5,0
8562770490,2023-03-28,571000.0,11708242,0,0,3,2,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2005,47.5357,-122.073,98027,652.3,873.9,1960.0,180.0,2,3,2.5,0
8563030330,2023-03-11,565000.0,10491603,0,0,3,2,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1966,47.6274,-122.094,98008,618.7,2240.3,2030.0,0.0,1,4,1.75,0
8563030330,2023-03-11,565000.0,10491603,0,0,3,2,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1966,47.6274,-122.094,98008,618.7,2240.3,2030.0,0.0,1,4,1.75,0
8941100095,2022-09-21,1112500.0,14825153,0,0,3,2,4,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1945,47.6531,-122.405,98199,1097.3,1897.1,2610.0,990.0,2,6,4.0,2006
9274202005,2022-06-30,723000.0,12857576,0,0,3,2,4,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1928,47.5904,-122.389,98116,740.7,1447.2,1630.0,800.0,2,4,2.25,0
9407101840,2022-06-18,378000.0,11630984,0,0,3,2,4,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1978,47.4491,-121.78,98045,576.1,3729.5,1230.0,660.0,1,4,2.5,0
9808610190,2022-05-07,782000.0,14425185,0,0,3,2,4,2022,2022-05,05-MAY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1979,47.6462,-122.191,98004,862.6,6201.2,1980.0,850.0,2,4,2.5,0
7663700150,2022-08-20,635000.0,11114865,0,3,3,2,4,2022,2022-08,08-AUGUST,B-VISTA PANORÁMICA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1978,47.7341,-122.288,98155,819.9,2194.6,1720.0,970.0,2,4,3.25,0
254000020,2022-06-03,453500.0,14763590,0,2,3,2,4,2022,2022-06,06-JUNE,C-VISTA ABIERTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1959,47.5132,-122.389,98146,609.6,1838.6,1300.0,700.0,1,4,1.75,0
2122059160,2023-04-25,248000.0,13112449,0,2,3,2,4,2023,2023-04,04-APRIL,C-VISTA ABIERTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1978,47.3764,-122.176,98030,667.5,5117.0,1380.0,810.0,1,5,1.75,0
2122059160,2023-04-25,248000.0,13112449,0,2,3,2,4,2023,2023-04,04-APRIL,C-VISTA ABIERTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1978,47.3764,-122.176,98030,667.5,5117.0,1380.0,810.0,1,5,1.75,0
2484200171,2022-07-12,575000.0,10109015,0,2,3,2,4,2022,2022-07,07-JULY,C-VISTA ABIERTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1954,47.5252,-122.382,98136,856.5,2176.3,1490.0,1320.0,1,4,1.5,0
3226200105,2022-05-21,325000.0,13255161,0,2,3,2,4,2022,2022-05,05-MAY,C-VISTA ABIERTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1952,47.5193,-122.274,98118,585.2,2091.5,1120.0,800.0,1,3,1.0,0
4058800215,2022-05-26,430000.0,10572789,0,2,3,2,4,2022,2022-05,05-MAY,C-VISTA ABIERTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1943,47.5073,-122.239,98178,1185.7,2176.3,2390.0,1500.0,1,3,3.75,2007
7846200070,2022-09-30,595000.0,14053397,0,2,3,2,4,2022,2022-09,09-SEPTEMBER,C-VISTA ABIERTA,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,2004,47.5008,-121.776,98045,1027.2,4389.7,3370.0,0.0,2,3,2.5,0
8073000495,2022-10-08,700000.0,10639938,1,4,3,2,4,2022,2022-10,10-OCTOBER,A-VISTA EXCEPCIONAL,C-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1945,47.5117,-122.248,98178,353.6,5375.1,1160.0,0.0,1,2,1.0,0
142000175,2022-08-20,625000.0,11103510,0,0,4,2,4,2022,2022-08,08-AUGUST,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1950,47.5658,-122.4,98116,682.8,1844.0,1250.0,990.0,1,3,1.75,0
723069013,2022-07-16,255500.0,10989671,0,0,4,2,4,2022,2022-07,07-JULY,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1965,47.4916,-122.082,98027,438.9,13277.1,1150.0,290.0,1,2,1.0,0
925059198,2022-08-26,514000.0,10436575,0,0,4,2,4,2022,2022-08,08-AUGUST,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1967,47.6642,-122.173,98033,539.5,2194.6,1770.0,0.0,1,3,2.0,0
1521049156,2022-10-08,255000.0,13149341,0,0,4,2,4,2022,2022-10,10-OCTOBER,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1958,47.3144,-122.278,98001,579.1,4912.5,1900.0,0.0,1,3,2.75,0
1525059190,2022-09-10,1040000.0,12424472,0,0,4,2,4,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1973,47.6525,-122.16,98005,1453.9,15268.7,3070.0,1700.0,1,5,3.25,0
1761600150,2022-07-28,358000.0,13294812,0,0,4,2,4,2022,2022-07,07-JULY,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1969,47.7298,-122.231,98034,381.0,2192.7,1250.0,0.0,1,3,1.5,0
1796360870,2022-10-28,225000.0,14269863,0,0,4,2,4,2022,2022-10,10-OCTOBER,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1981,47.3683,-122.087,98042,445.0,2551.8,1460.0,0.0,1,3,1.75,0
2473002100,2022-08-25,375000.0,13032487,0,0,4,2,4,2022,2022-08,08-AUGUST,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1974,47.4495,-122.148,98058,710.2,3474.7,2330.0,0.0,1,4,2.25,0
2895600090,2023-04-05,355200.0,12209771,0,0,4,2,4,2023,2023-04,04-APRIL,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1954,47.5103,-122.382,98146,341.4,2231.1,1120.0,0.0,1,3,1.0,0
2895600090,2023-04-05,355200.0,12209771,0,0,4,2,4,2023,2023-04,04-APRIL,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1954,47.5103,-122.382,98146,341.4,2231.1,1120.0,0.0,1,3,1.0,0
3021059244,2022-08-12,249950.0,12890267,0,0,4,2,4,2022,2022-08,08-AUGUST,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1968,47.2844,-122.216,98002,402.3,3186.4,1320.0,0.0,1,3,1.75,0
3450300430,2023-01-03,317500.0,10410022,0,0,4,2,4,2023,2023-01,01-JANUARY,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1963,47.4996,-122.163,98059,527.3,2347.0,1010.0,720.0,1,4,1.5,0
3450300430,2023-01-03,317500.0,10410022,0,0,4,2,4,2023,2023-01,01-JANUARY,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1963,47.4996,-122.163,98059,527.3,2347.0,1010.0,720.0,1,4,1.5,0
3584900090,2022-06-11,577000.0,14737102,0,0,4,2,4,2022,2022-06,06-JUNE,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1967,47.5906,-122.167,98005,536.4,3924.0,1230.0,530.0,1,3,1.75,0
3728800320,2022-05-27,264000.0,12327396,0,0,4,2,4,2022,2022-05,05-MAY,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1958,47.3658,-122.148,98042,448.1,4517.4,1470.0,0.0,1,3,1.5,0
4051100230,2022-08-18,240000.0,12213704,0,0,4,2,4,2022,2022-08,08-AUGUST,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1978,47.3742,-122.149,98042,408.4,2133.6,1340.0,0.0,1,3,1.0,0
4086300065,2022-07-16,670000.0,11294447,0,0,4,2,4,2022,2022-07,07-JULY,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1910,47.6362,-122.324,98102,390.1,654.4,1280.0,0.0,2,3,1.75,0
6116500028,2023-05-01,431000.0,11017116,0,0,4,2,4,2023,2023-05,05-MAY,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1956,47.4521,-122.36,98166,496.8,2743.2,1630.0,0.0,1,3,1.75,0
6116500028,2023-05-01,431000.0,11017116,0,0,4,2,4,2023,2023-05,05-MAY,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1956,47.4521,-122.36,98166,496.8,2743.2,1630.0,0.0,1,3,1.75,0
7138200150,2022-05-16,297000.0,11926225,0,0,4,2,4,2022,2022-05,05-MAY,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1994,47.1944,-122.013,98022,600.5,2622.8,1970.0,0.0,2,5,2.5,0
7227800055,2022-11-22,247000.0,12224242,0,0,4,2,4,2022,2022-11,11-NOVEMBER,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1943,47.5097,-122.181,98056,533.4,2473.8,1750.0,0.0,1,4,2.0,0
7230300060,2022-08-03,370000.0,13402908,0,0,4,2,4,2022,2022-08,08-AUGUST,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1966,47.4712,-122.112,98059,667.5,5364.5,1110.0,1080.0,1,4,2.5,0
8731951670,2022-06-04,270000.0,12808247,0,0,4,2,4,2022,2022-06,06-JUNE,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1975,47.3102,-122.381,98023,579.1,2621.3,1900.0,0.0,1,4,2.25,0
8955800045,2023-05-10,530000.0,12930927,0,0,4,2,4,2023,2023-05,05-MAY,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1954,47.3628,-122.147,98042,634.0,3439.7,1180.0,900.0,1,2,2.25,0
8955800045,2023-05-10,530000.0,12930927,0,0,4,2,4,2023,2023-05,05-MAY,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1954,47.3628,-122.147,98042,634.0,3439.7,1180.0,900.0,1,2,2.25,0
9523100026,2022-07-21,748000.0,13843325,0,0,4,2,4,2022,2022-07,07-JULY,E-SIN VISTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1925,47.6655,-122.34,98103,966.2,1517.6,2570.0,600.0,2,4,2.5,0
424049039,2022-07-05,570000.0,11219464,0,3,4,2,4,2022,2022-07,07-JULY,B-VISTA PANORÁMICA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1924,47.5945,-122.291,98144,499.9,855.9,820.0,820.0,1,3,2.0,0
1516000055,2022-12-08,650000.0,13550242,0,3,4,2,4,2022,2022-12,12-DECEMBER,B-VISTA PANORÁMICA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1959,47.4336,-122.339,98166,655.3,6472.4,1590.0,560.0,1,3,2.25,0
7159200040,2022-09-15,2900000.0,11919843,0,3,4,2,4,2022,2022-09,09-SEPTEMBER,B-VISTA PANORÁMICA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1991,47.6305,-122.354,98109,1396.0,1474.6,3080.0,1500.0,2,4,3.25,0
2794700120,2022-09-10,496000.0,10546700,0,2,4,2,4,2022,2022-09,09-SEPTEMBER,C-VISTA ABIERTA,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1995,47.3541,-122.453,98070,941.8,8411.9,2020.0,1070.0,2,3,3.5,0
868001402,2023-03-03,1000000.0,13567766,0,1,4,2,4,2023,2023-03,03-MARCH,D-VISTA ESTÁNDAR,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1979,47.7058,-122.379,98177,969.3,3818.5,2060.0,1120.0,2,4,3.5,0
868001402,2023-03-03,1000000.0,13567766,0,1,4,2,4,2023,2023-03,03-MARCH,D-VISTA ESTÁNDAR,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1979,47.7058,-122.379,98177,969.3,3818.5,2060.0,1120.0,2,4,3.5,0
1370802540,2023-01-06,875000.0,10306386,0,1,4,2,4,2023,2023-01,01-JANUARY,D-VISTA ESTÁNDAR,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1936,47.6384,-122.404,98199,829.1,1497.5,1700.0,1020.0,1,2,2.5,0
1370802540,2023-01-06,875000.0,10306386,0,1,4,2,4,2023,2023-01,01-JANUARY,D-VISTA ESTÁNDAR,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1936,47.6384,-122.404,98199,829.1,1497.5,1700.0,1020.0,1,2,2.5,0
3625059043,2022-09-02,3300000.0,14106734,1,4,4,2,4,2022,2022-09,09-SEPTEMBER,A-VISTA EXCEPCIONAL,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1989,47.605,-122.112,98008,1889.8,4228.5,4440.0,1760.0,2,5,4.75,0
3760500116,2022-11-18,3070000.0,10942703,1,4,4,2,4,2022,2022-11,11-NOVEMBER,A-VISTA EXCEPCIONAL,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1957,47.7022,-122.224,98034,1197.9,17028.3,2330.0,1600.0,1,3,2.5,0
4107100204,2022-08-19,2135000.0,11589045,0,4,4,2,4,2022,2022-08,08-AUGUST,A-VISTA EXCEPCIONAL,B-BUENAS CONDICIONES,CANADA,GINA JEANNOT,1975,47.6224,-122.215,98004,1176.5,5431.5,2630.0,1230.0,1,4,3.25,0
764000155,2022-11-05,415000.0,10453890,0,0,5,2,4,2022,2022-11,11-NOVEMBER,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,GINA JEANNOT,1940,47.1996,-122.003,98022,823.0,4498.8,2700.0,0.0,2,4,1.5,0
1450100070,2023-04-28,208000.0,12340961,0,0,5,2,4,2023,2023-04,04-APRIL,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,GINA JEANNOT,1960,47.2898,-122.221,98002,301.8,2261.6,990.0,0.0,1,3,1.0,0
1450100070,2023-04-28,208000.0,12340961,0,0,5,2,4,2023,2023-04,04-APRIL,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,GINA JEANNOT,1960,47.2898,-122.221,98002,301.8,2261.6,990.0,0.0,1,3,1.0,0
2028701165,2022-06-25,430000.0,12267822,0,0,5,2,4,2022,2022-06,06-JUNE,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,GINA JEANNOT,1927,47.6764,-122.366,98117,320.0,783.3,850.0,200.0,1,2,1.0,0
2420069242,2022-09-23,175000.0,14897419,0,0,5,2,4,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,GINA JEANNOT,1920,47.2088,-121.992,98022,225.6,1046.7,740.0,0.0,1,2,1.0,0
2568300132,2022-10-06,521000.0,13829706,0,0,5,2,4,2022,2022-10,10-OCTOBER,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,GINA JEANNOT,1926,47.7029,-122.297,98125,570.0,1662.7,1060.0,810.0,1,3,2.0,0
5708500315,2022-06-21,615000.0,10024210,0,0,5,2,4,2022,2022-06,06-JUNE,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,GINA JEANNOT,1926,47.575,-122.388,98116,649.2,1274.1,1270.0,860.0,2,5,2.0,0
2568300045,2023-03-17,649950.0,10700923,0,0,2,2,4,2023,2023-03,03-MARCH,E-SIN VISTA,D-CONDICIONES REGULARES,CANADA,GINA JEANNOT,1964,47.7037,-122.296,98125,579.1,2511.6,1200.0,700.0,1,6,2.0,0
2568300045,2023-03-17,649950.0,10700923,0,0,2,2,4,2023,2023-03,03-MARCH,E-SIN VISTA,D-CONDICIONES REGULARES,CANADA,GINA JEANNOT,1964,47.7037,-122.296,98125,579.1,2511.6,1200.0,700.0,1,6,2.0,0
239000115,2023-04-06,535000.0,11256299,0,0,3,2,10,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,1982,47.4282,-122.28,98188,710.2,2218.9,1450.0,880.0,1,2,1.75,0
239000115,2023-04-06,535000.0,11256299,0,0,3,2,10,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,1982,47.4282,-122.28,98188,710.2,2218.9,1450.0,880.0,1,2,1.75,0
629811340,2023-05-06,770000.0,10984427,0,0,3,2,10,2023,2023-05,05-MAY,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,1999,47.6123,-122.007,98074,853.4,2781.9,2800.0,0.0,2,4,3.0,0
629811340,2023-05-06,770000.0,10984427,0,0,3,2,10,2023,2023-05,05-MAY,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,1999,47.6123,-122.007,98074,853.4,2781.9,2800.0,0.0,2,4,3.0,0
646910560,2023-03-04,260000.0,10681280,0,0,3,2,10,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,2005,47.4339,-122.194,98055,539.5,815.9,1770.0,0.0,2,3,2.5,0
646910560,2023-03-04,260000.0,10681280,0,0,3,2,10,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,2005,47.4339,-122.194,98055,539.5,815.9,1770.0,0.0,2,3,2.5,0
1235700052,2022-06-28,963000.0,11768616,0,0,3,2,10,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,2007,47.6975,-122.195,98033,1075.9,2617.9,3530.0,0.0,2,4,3.25,0
1423089134,2022-08-13,590000.0,13457998,0,0,3,2,10,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,1984,47.4817,-121.749,98045,816.9,12573.0,2680.0,0.0,2,3,2.25,0
1545804510,2022-05-10,302000.0,13967102,0,0,3,2,10,2022,2022-05,05-MAY,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,1986,47.3651,-122.051,98038,664.5,2381.4,2180.0,0.0,2,5,2.25,0
1682500240,2023-02-23,285000.0,11834434,0,0,3,2,10,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,1979,47.3132,-122.182,98092,600.5,2194.6,1970.0,0.0,2,4,2.25,0
1682500240,2023-02-23,285000.0,11834434,0,0,3,2,10,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,1979,47.3132,-122.182,98092,600.5,2194.6,1970.0,0.0,2,4,2.25,0
1723049033,2022-06-18,245000.0,10534551,0,0,3,2,10,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,1963,47.481,-122.323,98168,115.8,4572.0,380.0,0.0,1,1,0.75,0
1769600147,2022-07-29,477590.0,10777024,0,0,3,2,10,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,2000,47.5053,-122.377,98146,688.8,2347.3,1760.0,500.0,2,3,3.25,0
2858600083,2022-12-20,550000.0,10755958,0,0,3,2,10,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,2014,47.5168,-122.378,98126,847.3,2826.1,2780.0,0.0,2,5,2.5,0
3223059217,2022-11-02,225000.0,14196753,0,0,3,2,10,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,1960,47.4312,-122.195,98055,286.5,4572.0,940.0,0.0,1,2,1.0,0
3343301393,2023-03-28,789888.0,11992583,0,0,3,2,10,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,COREA,GINA JEANNOT,2001,47.5463,-122.192,98006,1005.8,2395.7,2410.0,890.0,2,5,3.5,0
